city_name,state_id,lat,lng,population_city,density_city,incorporated_city,ranking_city
San Miguel,AZ,31.6295,-111.7801,314,21.4,0,3
Montrose,WV,39.0673,-79.8143,314,193.4,1,3
Strawberry,AR,35.9665,-91.3211,314,51.7,1,3
Silex,MO,39.1254,-91.0574,314,183.1,1,3
Twin,AL,33.9978,-87.8497,314,35.9,1,3
Sandborn,IN,38.8968,-87.1848,314,310.7,1,3
Clipper Mills,CA,39.5325,-121.1665,314,69.7,0,3
Johnson Village,CO,38.812,-106.1071,314,213.9,0,3
Elizabethtown,IL,37.4499,-88.3052,314,171.9,1,3
Monroe,NE,41.4741,-97.5989,314,117.3,1,3
Bulger,PA,40.3767,-80.323,314,84.3,0,3
Lane,OK,34.2997,-95.9894,314,15.2,0,3
Millbrook,IL,41.6071,-88.5454,314,65.7,1,3
Hood,CA,38.3693,-121.5155,314,233.7,0,3
Walesboro,IN,39.1453,-85.9144,314,192.1,0,4
Tonyville,CA,36.2474,-119.0903,314,563.6,0,3
Midland,AR,35.0927,-94.3531,314,353.1,1,3
Barryville,NY,41.4802,-74.9174,314,178.5,0,3
Vanderbilt,PA,40.0339,-79.663,314,648.0,1,3
Canada Creek Ranch,MI,45.1738,-84.2128,314,54.3,0,3
Harrisonville,NJ,39.6881,-75.2701,314,60.5,0,3
McCoole,MD,39.4534,-78.9732,314,86.3,0,3
Nelsonia,VA,37.8224,-75.5896,314,69.5,0,3
Barstow,TX,31.4615,-103.3955,313,183.9,1,3
Carmen,OK,36.5791,-98.4579,313,79.3,1,3
Lockhart,AL,31.0128,-86.3505,313,111.1,1,3
Oso,WA,48.2836,-121.9238,313,43.1,0,3
Honcut,CA,39.3326,-121.5388,313,28.5,0,3
Pound,WI,45.0956,-88.0334,313,136.2,1,3
Excelsior Estates,MO,39.39,-94.2082,313,101.6,1,3
Hornsby,TN,35.2285,-88.8293,313,114.9,1,3
Waucoma,IA,43.0555,-92.0344,313,258.4,1,3
Y-O Ranch,WY,42.0351,-104.923,313,50.3,0,3
Riverdale,NE,40.7839,-99.1604,313,275.4,1,3
Midlothian,MD,39.6319,-78.9515,313,174.3,0,3
Tower,MI,45.3543,-84.2976,313,222.5,0,3
Kendrick,ID,46.614,-116.6543,313,140.9,1,3
Greenleaf,KS,39.7273,-96.98,313,267.1,1,3
Camp Sherman,OR,44.4493,-121.6496,313,38.4,0,3
Ghent,KY,38.734,-85.0614,313,169.9,1,3
Ranchitos East,TX,27.4901,-99.3668,313,941.3,1,3
Staplehurst,NE,40.9747,-97.1732,313,164.4,1,3
Tenkiller,OK,35.7935,-94.8537,313,7.7,0,3
Yuma Proving Ground,AZ,32.8652,-114.4369,313,89.8,0,4
Saratoga,IN,40.2368,-84.9159,312,133.5,1,3
Wall Lane,AZ,32.6573,-114.7105,312,275.9,1,3
Dodson,LA,32.0808,-92.6587,312,53.5,1,3
Emmons,MN,43.5071,-93.485,312,142.3,1,3
Ben Avon Heights,PA,40.5125,-80.0731,312,706.9,1,3
Shaktoolik,AK,64.3568,-161.1973,312,112.8,1,3
Burbank,OH,40.9862,-81.9949,312,235.3,1,3
Elberta,UT,39.9559,-111.9569,312,108.6,1,4
Dupont,OH,41.0547,-84.3011,312,131.9,1,3
Orient,IL,37.9176,-88.9773,311,161.3,1,3
Brooks,OR,45.0508,-122.9575,311,235.3,0,3
Delta,IA,41.3228,-92.3305,311,125.4,1,3
Hillsboro,TN,35.4085,-85.9639,311,29.2,0,3
Watch Hill,RI,41.3157,-71.8486,311,149.8,0,3
Gentryville,IN,38.1091,-87.0316,311,304.7,1,3
Biggsville,IL,40.8536,-90.8621,311,268.1,1,3
White Stone,VA,37.644,-76.3897,311,122.8,1,3
Yorkville,TN,36.0976,-89.1183,311,92.4,1,3
Roanoke,LA,30.2356,-92.7481,311,280.9,0,3
Star Junction,PA,40.061,-79.7656,311,102.3,0,3
Campbell Station,AR,35.6678,-91.2538,311,70.5,1,3
Benton,MS,32.823,-90.2634,311,26.3,0,3
Great Meadows,NJ,40.877,-74.9034,310,78.2,0,3
Woodland,IL,40.7152,-87.731,310,244.4,1,3
Newbern,AL,32.592,-87.5331,310,103.0,1,3
Pine Valley,UT,37.3904,-113.5061,310,35.0,0,3
Paint Rock,TX,31.5101,-99.9253,310,72.8,1,3
Lockett,TX,34.0826,-99.3738,310,39.9,0,3
Franklin,PA,40.3418,-78.8841,310,200.4,1,3
Elizabethtown,IN,39.1351,-85.8125,310,650.3,1,3
Dixon,WY,41.0345,-107.5356,310,107.3,1,3
Potts Camp,MS,34.6492,-89.3065,310,123.2,1,3
Clarksdale,MO,39.8139,-94.5508,310,250.0,1,3
Altmar,NY,43.511,-76.0037,310,57.8,0,3
Akron,AL,32.8785,-87.7429,310,174.5,1,3
Berkey,OH,41.7085,-83.8383,310,28.2,1,3
Rochester,TX,33.3142,-99.8565,310,282.4,1,3
Millersville,MO,37.4294,-89.7907,310,105.6,0,3
Capitola,FL,30.4449,-84.0799,310,51.0,0,3
Millsboro,PA,39.9902,-80.0023,310,151.9,0,3
Victor,CO,38.7088,-105.1419,310,205.5,1,3
Hadar,NE,42.1072,-97.451,309,301.1,1,3
Gackle,ND,46.6264,-99.1412,309,221.8,1,3
Peters,CA,37.9763,-121.0439,309,47.2,0,3
Westwood,MO,38.6435,-90.4335,309,189.8,1,3
McLeod,TX,32.9455,-94.0776,309,43.6,0,3
Nespelem Community,WA,48.1715,-119.0244,309,5.1,1,4
Fitzhugh,OK,34.6582,-96.7665,309,16.4,1,3
Savannah,OH,40.9666,-82.3661,309,212.9,1,3
Amherst Junction,WI,44.4687,-89.3167,309,96.5,1,3
Eugenio Saenz,TX,26.3583,-98.6331,309,137.7,1,4
Dungannon,VA,36.8285,-82.4681,309,314.3,1,3
Gilchrist,OR,43.477,-121.69,309,107.7,0,3
Leeds,NY,42.2554,-73.8929,309,129.2,0,3
Monticello,MO,40.1188,-91.713,309,119.7,1,3
Trenton,SC,33.7401,-81.8404,309,94.6,1,3
Pakala Village,HI,21.9445,-159.6436,309,49.8,0,3
Pablo Pena,TX,26.3037,-98.6405,309,1522.2,1,3
St. Michael,AK,63.4664,-162.1324,308,5.5,1,3
Hosston,LA,32.885,-93.8814,308,44.6,1,3
Beverly,WA,46.8348,-119.9301,308,222.9,0,3
Virgil,IL,41.9557,-88.529,308,54.5,1,3
West Falls,PA,41.453,-75.8605,308,110.6,0,3
St. Martin,MN,45.5028,-94.6676,308,136.2,1,3
Walloon Lake,MI,45.2718,-84.9412,308,87.8,0,3
Garfield,MN,45.9388,-95.4945,308,147.7,1,3
Martin City,MT,48.3935,-114.0308,308,68.8,0,3
Orick,CA,41.2909,-124.0692,308,25.1,0,3
Rocky Point,OR,42.4482,-122.1096,308,64.8,0,3
Shelby,IN,41.1934,-87.3427,308,92.4,0,3
Richland,TX,31.9177,-96.4265,307,49.1,1,3
Constableville,NY,43.5649,-75.4281,307,106.0,1,3
Buffalo,KS,37.709,-95.697,307,162.6,1,3
Pleasant Valley,CT,41.9083,-72.9924,307,232.8,0,3
Ironton,WI,43.5453,-90.1436,307,149.2,1,3
Cranfills Gap,TX,31.7753,-97.8302,307,163.3,1,3
Reynoldsville,WV,39.2916,-80.4412,307,87.4,0,3
Ephraim,WI,45.1589,-87.1667,307,31.3,1,3
Sherrodsville,OH,40.4945,-81.2441,307,302.3,1,3
Clear Creek,CA,40.3023,-121.0531,307,104.6,0,3
McClusky,ND,47.484,-100.4426,307,109.8,1,3
Condon,MT,47.5225,-113.6987,307,5.5,0,3
Dundas,IL,38.8346,-88.0855,307,177.1,0,3
San Simeon,CA,35.6182,-121.1374,307,148.8,0,3
Elberta,PA,40.5124,-78.3241,306,188.0,0,3
Rockford Bay,ID,47.5086,-116.8866,306,31.3,0,3
Grey Eagle,MN,45.8245,-94.7492,306,248.0,1,3
Pillow,PA,40.6406,-76.803,306,239.5,1,3
Magnetic Springs,OH,40.3535,-83.2626,306,458.5,1,3
Branchdale,PA,40.6732,-76.3222,306,165.4,1,4
Salt Point,NY,41.8061,-73.79,306,142.5,0,3
Shaver Lake,CA,37.0971,-119.3245,306,3.7,0,3
Woodburn,KY,36.8421,-86.5301,306,272.9,1,3
Glen Acres,NM,32.375,-108.7162,306,119.6,1,4
Crenshaw,PA,41.2488,-78.7541,306,107.9,0,3
East Altoona,PA,40.5469,-78.3636,305,488.7,0,3
Perry,AR,35.0459,-92.7948,305,167.8,1,3
Boykin,AL,32.0696,-87.2915,305,42.1,0,3
Negley,OH,40.7927,-80.536,305,131.4,0,3
Pueblito del Carmen,PR,18.0316,-66.1656,305,129.3,1,4
Rapid River,MI,45.9264,-86.9743,305,93.3,0,3
Livonia Center,NY,42.8211,-77.6421,305,144.2,0,3
Bellflower,MO,39.0038,-91.3521,305,210.6,1,3
Shiloh,NJ,39.4595,-75.297,305,97.9,1,3
Saginaw,MO,37.026,-94.4724,305,142.7,1,3
Manton,CA,40.4202,-121.854,305,6.7,0,3
Mahaffey,PA,40.8747,-78.7276,305,275.1,1,3
Bent Tree Harbor,MO,38.2477,-93.4934,305,56.7,0,3
Raemon,NC,34.6229,-79.3491,305,27.3,0,3
Patterson,IA,41.3484,-93.8776,305,261.0,1,3
New Suffolk,NY,40.9961,-72.4767,305,211.6,0,3
Froid,MT,48.338,-104.4909,304,188.2,1,3
Barnum,IA,42.5062,-94.3657,304,173.3,1,3
Sandy Creek,NC,34.2799,-78.1531,304,82.3,1,3
Carytown,MO,37.2616,-94.3344,304,8.1,1,3
Clatonia,NE,40.4654,-96.8512,304,135.6,1,3
Freeborn,MN,43.7659,-93.5642,304,457.0,1,3
Bostic,NC,35.3625,-81.836,304,125.9,1,3
Natchez,LA,31.6743,-93.0456,304,113.7,1,3
Mill Village,PA,41.8775,-79.9726,304,127.8,1,3
Russell,MN,44.3199,-95.9474,304,127.9,1,3
Redwood,NY,44.3011,-75.8063,304,59.7,0,3
Donovan,IL,40.8849,-87.6139,304,200.6,1,3
Enemy Swim,SD,45.4319,-97.2868,304,125.6,0,3
Cyrus,MN,45.6147,-95.7381,304,295.7,1,3
Eskdale,WV,38.0909,-81.4471,304,99.4,0,3
Faith,SD,45.0258,-102.0363,304,97.9,1,3
Alpine Northeast,WY,43.1938,-111.0072,303,23.1,1,4
Prescott,IA,41.0235,-94.613,303,270.2,1,3
Lytton,IA,42.4233,-94.8609,303,174.2,1,3
Taloga,OK,36.0402,-98.964,303,226.7,1,3
Gorham,IL,37.7151,-89.4831,303,95.9,1,3
Trapper Creek,AK,62.3189,-150.3965,303,0.0,0,3
Jenkinsburg,GA,33.3224,-84.0389,303,89.9,1,3
Leamington,UT,39.5313,-112.2855,303,74.8,1,3
Lester,IA,43.4403,-96.3314,303,64.1,1,3
Ewen,MI,46.5331,-89.2852,303,138.8,0,3
Pullman,WV,39.188,-80.949,303,112.4,1,3
Prescott,WA,46.2988,-118.3126,303,293.1,1,3
Table Grove,IL,40.365,-90.4252,303,245.9,1,3
Bedford,KY,38.5954,-85.3174,303,432.4,1,3
Maitland,PA,40.6242,-77.5019,303,81.3,0,3
Pawlet,VT,43.3481,-73.1743,303,46.1,0,3
Townville,PA,41.679,-79.8799,302,230.6,1,3
Philadelphia,MO,39.8387,-91.7391,302,153.9,0,3
Seneca,WI,43.2658,-90.9566,302,138.6,0,3
Callisburg,TX,33.6987,-97.0159,302,56.9,1,3
Terril,IA,43.3058,-94.9689,302,214.9,1,3
Knollcrest,CT,41.5012,-73.4669,302,351.3,0,3
Dill City,OK,35.2816,-99.1336,302,201.9,1,3
Vicco,KY,37.2161,-83.0609,302,138.6,1,3
Dover,KY,38.7563,-83.8844,302,270.3,1,3
Rienzi,MS,34.7633,-88.534,302,117.7,1,3
Clarksburg,CA,38.4193,-121.5416,302,57.5,0,3
Strausstown,PA,40.4913,-76.1821,302,67.0,0,3
Grand Detour,IL,41.9011,-89.4137,302,99.7,0,3
Custer,MI,43.9511,-86.2196,302,109.6,1,3
Hall,NY,42.7965,-77.068,302,114.0,0,3
Rosedale,NM,32.7694,-108.2417,302,66.0,1,4
Arcadia,KS,37.6412,-94.624,302,271.6,1,3
Banks,AL,31.8132,-85.8364,302,58.7,1,3
Westbrook,TX,32.3571,-101.0133,302,276.5,1,3
Chickasaw,OH,40.4366,-84.4937,302,275.1,1,3
Hilham,TN,36.41,-85.4421,302,33.0,0,3
Neahkahnie,OR,45.7324,-123.9399,302,178.6,0,3
Mexican Colony,CA,35.4689,-119.2687,302,531.5,0,3
June Lake,CA,37.7778,-119.0953,302,11.3,0,3
Lake Chaffee,CT,41.9389,-72.1961,301,610.6,0,3
Custer,WA,48.9127,-122.6369,301,51.8,0,3
Frederika,IA,42.8837,-92.306,301,75.3,1,3
Callao,MO,39.7621,-92.6237,301,224.9,1,3
Corinne,WV,37.571,-81.3614,301,188.1,0,3
St. Thomas,ND,48.6192,-97.4471,301,114.5,1,3
Cedar Point,TX,30.7975,-95.0749,301,128.5,1,4
Long Beach,MN,45.6509,-95.4297,301,81.5,1,3
Kings Point,MT,47.7633,-114.1499,301,85.9,0,3
Wingate,IN,40.1722,-87.0724,301,300.7,1,3
Ney,OH,41.3806,-84.5211,301,296.7,1,3
Edom,TX,32.3743,-95.6099,301,46.3,1,3
West Pawlet,VT,43.3575,-73.247,301,222.4,0,3
Mingus,TX,32.5363,-98.4249,301,74.8,1,3
McLemoresville,TN,35.9863,-88.58,301,52.7,1,3
Capulin,CO,37.2819,-106.105,301,122.7,0,3
Anthoston,KY,37.7553,-87.5327,301,180.2,0,3
Harpers Ferry,WV,39.3252,-77.741,301,217.2,1,3
Bear Lake,MI,44.7182,-84.9486,301,20.2,1,4
Twelve Mile,IN,40.8664,-86.2253,301,182.7,0,4
Coinjock,NC,36.3513,-75.9526,301,138.4,0,3
La Plant,SD,45.1353,-100.6648,300,12.3,0,3
Rennert,NC,34.8142,-79.0791,300,105.0,1,3
Woodland Hills,NE,40.7511,-96.421,300,137.3,1,4
Frizzleburg,PA,41.0742,-80.449,300,41.0,0,3
Langlois,OR,42.9259,-124.4532,300,81.2,0,3
Springfield Center,NY,42.8357,-74.8721,300,24.1,0,3
Pilger,NE,42.0078,-97.0546,300,261.8,1,3
Standard,IL,41.2558,-89.1818,300,162.8,1,3
Clay Springs,AZ,34.3593,-110.3044,300,40.7,0,3
Breedsville,MI,42.3489,-86.0716,300,177.5,1,3
Koyuk,AK,64.9411,-161.1454,300,22.7,1,3
Fancy Farm,KY,36.8003,-88.7928,300,132.2,0,3
Medora,IL,39.1765,-90.1414,300,125.0,1,3
Detroit,AL,34.0274,-88.1678,300,87.3,1,3
Young America,IN,40.5686,-86.3467,300,153.1,0,4
Hanalei,HI,22.2041,-159.4977,300,171.0,0,3
Evergreen,NC,34.4149,-78.9114,300,30.2,0,3
Geneva,IN,39.3912,-85.7175,299,73.5,1,4
Missouri City,MO,39.2383,-94.3026,299,105.3,1,3
Schellsburg,PA,40.0481,-78.6434,299,280.4,1,3
Fountain,NC,35.6721,-77.6317,299,125.4,1,3
Danbury,IA,42.2364,-95.7216,299,284.8,1,3
Malden,IN,41.3762,-87.027,299,163.3,0,4
Riverland,MN,47.3228,-95.9512,299,315.8,1,3
Medill,MO,40.4299,-91.7742,299,148.3,0,3
Mapleton,IL,40.5731,-89.7248,299,130.4,1,3
Heron,MT,48.0637,-115.98,299,22.7,0,3
Newport,IN,39.884,-87.4072,299,132.4,1,3
Myra,TX,33.624,-97.3144,299,226.0,0,3
McCook,IL,41.7959,-87.8411,299,44.2,1,3
Mildred,TX,32.0411,-96.3483,299,50.3,1,3
Chaseburg,WI,43.6598,-91.0968,299,137.0,1,3
Brighton,UT,40.6196,-111.6005,299,7.3,1,3
Florence,SD,45.0548,-97.3263,299,166.6,1,3
New Post,WI,45.8964,-91.1929,299,5.6,0,3
Litchfield,NE,41.1562,-99.1531,298,230.9,1,3
Elliott,IL,40.4662,-88.2769,298,231.2,1,3
Akiak,AK,60.9061,-161.2122,298,60.9,1,3
Fire Island,NY,40.6781,-73.0709,298,12.5,0,3
Kingston,MO,39.6425,-94.0384,298,221.7,1,3
Covington,TX,32.1784,-97.2603,298,140.1,1,3
Irondale,OH,40.5728,-80.7259,298,79.4,1,3
Rosemont,MD,39.3317,-77.6214,298,206.9,1,3
Alfred,TX,27.8742,-97.9799,298,93.0,0,3
Trout Creek,MT,47.8331,-115.5837,298,62.4,0,3
Greencastle,MO,40.2607,-92.8784,298,257.4,1,3
Weldon,IL,40.1216,-88.7497,298,349.0,1,3
Manchester,CA,38.9744,-123.6909,298,43.9,0,3
Marland,OK,36.5611,-97.1529,298,244.0,1,3
Fertile,IA,43.2623,-93.4232,298,122.3,1,3
Notchietown,OK,35.5857,-95.0901,298,14.7,0,3
Rehrersburg,PA,40.4575,-76.2463,298,215.2,0,3
Bunceton,MO,38.7894,-92.7992,298,121.9,1,3
Tuleta,TX,28.5767,-97.798,298,25.7,0,3
Quinby,VA,37.5533,-75.7368,298,102.6,0,3
Alberta,VA,36.8552,-77.8937,297,53.7,1,3
Jenera,OH,40.8995,-83.727,297,121.3,1,3
West Liberty,PA,41.0079,-80.0573,297,29.9,1,3
Skillman,NJ,40.4247,-74.714,297,78.2,0,3
Wilton,AR,33.7388,-94.148,297,89.7,1,3
Coleman,OK,34.2635,-96.4194,297,30.0,0,3
Slickville,PA,40.4622,-79.5184,297,221.4,0,3
La Escondida,TX,26.3807,-98.8737,297,229.3,1,3
Lu Verne,IA,42.9095,-94.0836,297,54.0,1,3
Ovid,CO,40.9609,-102.3883,297,385.8,1,3
Selden,KS,39.5414,-100.5671,297,140.4,1,3
Nellie,OH,40.3384,-82.0713,297,168.1,1,3
Neelyville,MO,36.5562,-90.5139,297,99.7,1,3
Salley,SC,33.5671,-81.3038,297,149.8,1,3
Lowrys,SC,34.804,-81.2372,297,36.3,1,3
Judah,IN,38.9609,-86.5372,297,96.8,0,4
New Munich,MN,45.6309,-94.7525,297,215.3,1,3
Hop Bottom,PA,41.7053,-75.7674,297,189.4,1,3
Drake,ND,47.9226,-100.3745,297,58.1,1,3
Durbin,WV,38.5471,-79.8278,297,200.5,1,3
Oconee,GA,32.8535,-82.9576,297,88.3,1,3
Bowler,WI,44.8627,-88.9814,297,110.6,1,3
McCune,KS,37.3538,-95.0191,297,448.5,1,3
Mizpah,NJ,39.4814,-74.8385,297,70.3,0,3
Pathfork,KY,36.7594,-83.4711,297,92.3,0,3
Granjeno,TX,26.1371,-98.3034,296,439.5,1,3
Carl,GA,34.0045,-83.8129,296,105.2,1,3
Helmsburg,IN,39.2653,-86.2928,296,90.4,0,4
Woodland,GA,32.7877,-84.5606,296,145.6,1,3
Fredericktown,PA,40.0019,-80.0092,296,118.2,0,3
Westside,IA,42.0757,-95.1014,296,77.7,1,3
Ellenton,GA,31.176,-83.5877,296,144.5,1,3
Edmore,ND,48.4124,-98.4536,296,255.5,1,3
Andersonville,GA,32.1965,-84.1454,296,82.8,1,3
Tower City,ND,46.9263,-97.676,296,55.8,1,3
Bendon,MI,44.637,-85.8378,296,57.0,0,3
Spencerville,IN,41.2831,-84.9219,296,93.6,0,4
Bronson,IA,42.409,-96.2105,296,360.5,1,3
Snake Creek,OK,36.1786,-95.0937,295,13.6,0,3
Glenmont,OH,40.519,-82.0925,295,333.6,1,3
Rock Cave,WV,38.8404,-80.3375,295,36.8,0,3
Lyndon Center,VT,44.5377,-72.0142,295,378.8,0,3
Vergennes,IL,37.9012,-89.3398,295,331.5,1,3
Burns,KS,38.0897,-96.8877,295,179.6,1,3
Henrietta,MO,39.2371,-93.9384,295,191.0,1,3
Bluffton,GA,31.5198,-84.8691,295,70.8,1,3
Oakdale,IL,38.2648,-89.5035,295,72.0,1,3
Browning,MO,40.0348,-93.16,295,217.8,1,3
Scipio,IN,39.0771,-85.716,295,99.2,0,3
St. Libory,NE,41.0822,-98.359,295,145.4,0,3
Rose Hill Acres,TX,30.1933,-94.193,295,293.8,1,3
Dalton,MN,46.1739,-95.9155,295,208.6,1,3
Broadlands,IL,39.9087,-87.9971,295,240.3,1,3
College Corner,OH,39.5682,-84.8109,295,558.8,1,3
Floyd,IA,43.1282,-92.7399,295,206.3,1,3
Oneida,KS,39.8668,-95.9398,295,26.9,1,3
Beal City,MI,43.6692,-84.9086,294,28.3,0,3
Malta,ID,42.3075,-113.3694,294,82.3,1,3
Buckman,MN,45.8973,-94.094,294,112.1,1,3
Hornick,IA,42.2305,-96.0972,294,274.8,1,3
Windsor,SC,33.4809,-81.5137,294,129.8,1,3
Goose Lake,IA,41.9676,-90.3817,294,141.9,1,3
Ionia,IA,43.0359,-92.4584,294,201.3,1,3
Port William,OH,39.5525,-83.7853,294,282.8,1,3
Puako,HI,19.9628,-155.8389,294,35.4,0,3
Welch,TX,32.9306,-102.1256,294,77.7,0,3
Savage,MT,47.4536,-104.3414,294,158.3,0,3
Wales,AK,65.6119,-168.0773,294,49.3,1,3
Laketon,IN,40.9805,-85.8395,294,107.7,0,3
Marengo,OH,40.4008,-82.811,294,423.2,1,3
Waldo,AL,33.3892,-86.036,294,40.4,1,3
Dietrich,ID,42.9128,-114.2662,294,348.4,1,3
Marion,OR,44.7513,-122.9277,294,98.9,0,3
Holley,OR,44.349,-122.7855,294,40.3,0,3
Ensenada,NM,36.731,-106.5368,294,77.9,0,3
Anoka,IN,40.722,-86.2825,294,91.5,0,4
Swan Quarter,NC,35.4109,-76.325,293,28.6,1,4
Bassfield,MS,31.4959,-89.7449,293,113.1,1,3
Elim,AK,64.6186,-162.2763,293,42.5,1,3
Tescott,KS,39.013,-97.8781,293,365.1,1,3
Pukwana,SD,43.7792,-99.1843,293,147.6,1,3
Ellis Grove,IL,38.0094,-89.9099,293,230.3,1,3
Dune Acres,IN,41.6448,-87.096,293,53.2,1,3
Berrysburg,PA,40.6029,-76.8101,293,186.6,1,3
Lava Hot Springs,ID,42.6198,-112.0098,293,163.3,1,3
Guide Rock,NE,40.0737,-98.3288,293,225.5,1,3
Danbury,NC,36.4111,-80.212,293,150.8,1,3
Flat Rock,OH,41.2353,-82.8593,293,218.1,0,3
Braden,TN,35.3685,-89.5718,293,30.8,1,3
Clarksburg,MO,38.6611,-92.666,293,196.0,1,3
New Meadows,ID,44.9712,-116.2857,293,193.6,1,3
Mountain Ranch,CA,38.2117,-120.5311,293,28.9,0,3
Copalis Beach,WA,47.1205,-124.1721,293,30.9,0,3
Jamison City,PA,41.2982,-76.3691,293,291.4,0,3
Bowersville,OH,39.5808,-83.7234,293,414.0,1,3
Holbrook,NE,40.3047,-100.0099,293,189.1,1,3
Burnett,WI,43.5065,-88.7084,292,178.0,0,3
Lismore,MN,43.7491,-95.9481,292,200.4,1,3
Somerville,OH,39.5639,-84.6391,292,409.8,0,3
Red Cliff,CO,39.5092,-106.3699,292,384.7,1,3
Port Elizabeth,NJ,39.3079,-74.9757,292,75.3,0,3
Templeton,PA,40.9185,-79.4603,292,243.8,0,3
Long Pine,NE,42.5353,-99.7027,292,194.6,1,3
Patterson,AR,35.259,-91.235,292,99.7,1,3
Turkey,TX,34.3939,-100.8953,292,137.8,1,3
Castor,LA,32.2549,-93.166,292,94.7,1,3
Progreso Lakes,TX,26.0712,-97.9587,292,53.8,1,3
Rhodes,IA,41.9278,-93.1837,292,111.1,1,3
Burkettsville,OH,40.353,-84.6426,292,300.7,1,3
Gracemont,OK,35.1879,-98.2591,292,186.6,1,3
Relampago,TX,26.0851,-97.9059,292,73.2,0,3
Echo,LA,31.1085,-92.2406,292,64.7,0,3
Volta,CA,37.0875,-120.9235,292,25.8,0,3
Belcher,LA,32.7522,-93.8372,292,71.6,1,3
Summer Shade,KY,36.8837,-85.7098,292,55.4,0,3
Mount Pleasant,OH,40.176,-80.7995,291,215.5,1,3
St. Marks,FL,30.1656,-84.2078,291,57.4,1,3
Campbell Hill,IL,37.9305,-89.5515,291,243.0,1,3
Sutcliffe,NV,39.9461,-119.6305,291,11.2,0,3
Wetmore,KS,39.6357,-95.8112,291,290.7,1,3
Thompson,PA,41.8636,-75.5141,291,219.4,1,3
Jennings,OK,36.1823,-96.5692,291,203.6,1,3
South Lima,NY,42.8575,-77.676,291,127.1,0,3
Holiday Beach,TX,28.167,-97.006,291,69.7,0,3
Laclede,ID,48.1678,-116.7529,291,98.5,0,3
Kinloch,MO,38.7384,-90.3249,291,154.6,1,3
Ridgeway,OH,40.5122,-83.5692,291,198.6,1,3
Flemington,WV,39.2666,-80.1285,291,119.3,1,3
Finley,ND,47.5125,-97.8373,291,32.2,1,3
Hartwick Seminary,NY,42.6522,-74.9602,291,57.3,0,3
Cohassett Beach,WA,46.8656,-124.1054,291,86.5,0,3
Cassville,IN,40.56,-86.1228,291,135.6,0,4
Bloomville,NY,42.3338,-74.818,290,85.0,0,3
Brookside,CO,38.4135,-105.1909,290,236.3,1,3
Chataignier,LA,30.5696,-92.3168,290,178.2,1,3
Ripley,OK,36.0158,-96.9039,290,236.4,1,3
Anamoose,ND,47.8828,-100.242,290,179.7,1,3
Dayville,CT,41.8443,-71.8823,290,120.1,0,3
Pavillion,WY,43.244,-108.689,290,212.5,1,3
Briggsville,WI,43.6561,-89.5897,290,70.9,0,3
Pawnee Rock,KS,38.2649,-98.9823,290,108.0,1,3
Augusta,MO,38.5695,-90.8812,290,127.2,1,3
Midway,TX,31.0252,-95.7539,290,70.6,1,3
North Miami,OK,36.9202,-94.8797,290,338.4,1,3
Cuba,KS,39.8023,-97.4576,290,103.0,1,3
Douglassville,TX,33.1917,-94.3519,290,17.7,1,3
Lake Lorraine,WI,42.733,-88.7374,290,100.2,1,4
Odell,NE,40.0503,-96.8016,290,206.0,1,3
Kilbourne,IL,40.1519,-90.0115,290,125.9,1,3
Kistler,PA,40.3769,-77.8654,290,202.7,1,3
Le Raysville,PA,41.8381,-76.1776,289,107.1,1,3
Raymond City,WV,38.4838,-81.8195,289,166.3,0,3
Alpine Northwest,WY,43.1817,-111.0347,289,93.0,1,4
Walton,KS,38.1187,-97.2582,289,230.5,1,3
Elk City,KS,37.2896,-95.9099,289,261.8,1,3
Uehling,NE,41.7348,-96.5058,289,198.0,1,3
Russell,AR,35.3621,-91.51,289,192.3,1,3
Boone,CO,38.2495,-104.2583,289,138.8,1,3
St. Peter,IL,38.8676,-88.8505,289,214.3,1,3
Morgan Heights,CO,40.2875,-103.8275,289,240.7,1,3
Belleville,NY,43.7893,-76.1153,289,169.7,0,3
Picacho,AZ,32.709,-111.4909,289,18.3,0,3
Anderson,TX,30.4871,-95.9899,289,218.0,1,3
Maitland,MO,40.202,-95.078,289,243.6,1,3
Hartsville,IN,39.2669,-85.6991,289,276.9,1,3
Kimballton,IA,41.6272,-95.0747,289,146.5,1,3
Sarah Ann,WV,37.7086,-81.988,289,61.1,0,3
East Gillespie,IL,39.1378,-89.8127,289,465.8,1,3
Lost Bridge Village,AR,36.3899,-93.9156,289,34.5,0,3
Foxburg,PA,41.1459,-79.6802,289,173.6,1,3
Wallsburg,UT,40.3869,-111.4194,289,178.8,1,3
Repton,AL,31.4096,-87.2394,289,116.6,1,3
North Bend,PA,41.3473,-77.7026,289,187.8,0,3
Tynan,TX,28.1708,-97.7492,289,32.3,0,3
Ste. Marie,IL,38.93,-88.0278,289,100.6,1,3
New Pittsburg,OH,40.8416,-82.0989,289,81.8,0,3
Kaw City,OK,36.7675,-96.8602,288,36.9,1,3
Kanawha,WV,39.2017,-81.4592,288,126.9,0,3
Elfrida,AZ,31.6783,-109.6876,288,18.3,0,3
Perry,SC,33.6281,-81.3079,288,116.1,1,3
Dover,OK,35.9816,-97.9108,288,333.0,1,3
Lakota,IA,43.3786,-94.0963,288,152.6,1,3
Bloomburg,TX,33.1378,-94.0591,288,110.4,1,3
Fayetteville,TX,29.9063,-96.6758,288,221.7,1,3
